Date,Value
1989-12-04,0.8543
2006-05-09,0.7836
1997-04-21,0.8707
2000-05-12,1.1034
1978-02-10,0.7826
1983-11-23,1.2017
1988-11-09,0.8494
1991-01-17,0.7279
2012-04-10,0.7644
1979-04-05,0.7112
1987-07-27,0.884
1983-06-24,1.1167
1999-07-07,0.9782
2000-08-22,1.1135
2000-01-28,1.0204
2015-10-12,0.8792
2001-02-12,1.0757
2006-04-11,0.8246
1980-11-25,
2006-06-29,0.7976
1997-03-27,0.8581
1991-01-23,0.7163
1977-12-06,0.8002
2014-06-20,0.7366
2011-04-12,0.6899
1983-11-09,1.1896
2008-08-06,0.6485
1977-10-10,0.8246
1986-09-23,0.9645
1992-02-13,0.7788
2012-01-30,0.7627
1982-08-20,1.0333
2013-08-29,0.7561
2003-02-06,0.9232
1995-01-27,0.7876
2006-04-20,0.8126
1983-04-12,1.0679
1990-10-09,0.7286
2004-07-29,0.8285
2008-12-23,0.7175
1993-07-20,0.8667
1982-12-30,1.0227
1976-05-12,0.8447
2006-03-06,0.8327
1982-04-29,0.9665
2001-03-09,1.073
2008-01-02,0.6791
1979-08-09,0.6921
2008-09-03,0.6916
1982-07-13,1.0443
1996-10-10,0.783
1983-05-20,1.0915
1981-03-12,0.8206
1999-05-19,0.9384
1988-12-07,
2014-07-25,0.7445
2016-08-05,0.9033
1999-03-15,0.9137
2003-02-27,0.9303
1987-06-05,0.8663
1994-11-08,0.7784
1984-05-30,1.223
1995-06-19,0.7419
1984-01-25,1.2578
1980-06-25,0.68
1983-11-16,1.1918
1985-09-10,1.3328
2015-04-16,0.9345
1996-07-22,0.7636
1985-01-24,1.4119
1995-08-22,0.7733
1998-10-14,0.8406
2001-11-15,1.1351
2009-12-22,0.7026
1996-04-25,0.785
1986-03-03,1.0241
1975-05-01,0.7391
1997-09-19,0.9027
1999-03-12,0.9137
1986-02-12,1.0865
2006-03-31,0.8263
1990-07-30,
2001-03-15,1.1031
1978-05-23,0.7849
2009-05-27,0.7179
1996-07-25,0.7613
1984-03-22,1.1875
1993-09-13,0.8257
1994-03-02,0.8725
2006-01-27,0.8241
2002-10-14,1.0132
1994-11-23,0.8021
1994-02-18,0.8767
2002-06-07,1.0581
1997-11-06,0.8772
1994-05-10,0.8516
1989-07-17,0.9116
1975-10-20,0.7959
2014-02-19,0.7271
1988-12-22,0.85
2002-05-14,1.1093
1994-06-09,0.8528
1985-12-20,1.1555
1990-11-16,0.7048
1987-07-23,0.8846
1985-11-26,1.1654
1993-02-19,0.824
1992-10-14,0.7284
1991-08-16,0.8426
1995-09-21,0.755
1993-01-07,0.8187
2017-02-03,0.927
1983-10-14,1.1685
1996-01-30,0.7744
1990-01-31,0.8085
1990-02-02,0.8096
1980-03-17,0.7176
2010-03-30,0.7449
1997-11-10,0.8725
1983-08-24,1.1673
2005-10-04,0.8377
2005-07-04,0.8399
2001-11-08,1.1208
2002-01-21,1.1322
2014-05-14,0.7294
1991-01-03,0.7164
2011-04-19,0.6987
2005-07-22,0.8254
2015-10-02,0.887
1977-07-12,0.8254
2001-03-09,1.073
1977-03-14,0.8342
1993-11-30,0.8846
2003-05-15,0.8722
1987-09-22,0.8653
1985-08-13,1.2641
2010-06-15,0.8125
2012-04-13,0.7644
2005-01-26,0.765
1981-05-19,0.8982
2009-12-03,0.6628
1977-02-08,0.8348
1992-06-25,0.738
2005-03-15,0.7511
2001-12-05,1.126
1989-06-02,0.9332
2007-09-04,0.736
1975-06-27,0.7319
1996-11-19,0.7703
1982-09-28,1.0709
2001-12-31,1.1231
1981-12-08,0.9042
1986-01-29,1.0979
2009-07-09,0.7153
1975-04-15,0.7444
1981-04-21,0.8516
1983-10-11,1.1569
2015-03-27,0.9182
1979-03-08,0.7024
2005-09-27,0.833
1985-07-25,1.3008
1990-01-25,
2007-08-30,0.7332
1983-11-28,1.2055
2016-03-17,0.8837
1980-02-28,0.6757
1997-01-20,0.826
2011-02-08,0.7314
1979-06-19,0.7095
2014-02-24,0.7285
1991-02-26,0.7298
1992-02-27,0.7878
2012-12-14,0.7628
1991-08-28,0.8325
2001-08-10,1.1167
1977-01-05,0.8188
2014-05-20,0.7301
1995-08-11,0.7494
1989-07-06,0.8998
2009-09-25,0.6807
1983-04-19,1.0811
2001-04-17,1.1338
1991-08-05,0.824
2007-12-21,0.6958
2017-06-13,0.8923
1977-11-28,0.8081
1997-11-21,0.8912
2001-08-24,1.0954
2016-11-21,0.9414
1976-12-10,0.8284
2003-06-03,0.8537
1990-04-18,0.7977
2004-04-30,0.8341
2012-09-27,0.7775
2016-09-02,0.8959
2002-12-24,0.9701
2000-12-04,1.1246
2005-02-28,0.7534
1995-05-10,0.7365
2015-09-18,0.8795
1979-03-27,0.7053
1985-06-04,1.3688
2009-01-05,0.7334
1976-02-17,0.8236
1986-07-22,0.9954
1988-06-10,0.8249
1999-02-17,0.8902
2008-10-13,0.736
1991-08-13,0.8296
2002-07-30,1.0133
1987-10-08,0.8671
1997-09-10,0.9181
2014-08-20,0.7526
1975-12-10,0.8098
1988-10-21,0.8608
1986-10-01,0.9531
2004-05-06,0.8278
1996-07-19,0.7653
1989-04-27,0.8936
2017-01-27,0.9341
1987-09-15,0.8635
1991-11-11,0.7877
1988-03-22,0.813
1989-04-12,0.8968
2003-12-31,0.7929
1979-07-20,0.6915
1993-03-04,0.8251
2000-01-19,0.9902
1995-04-27,
2016-11-23,0.9494
1991-04-24,0.8301
2006-11-10,0.7777
2008-08-01,0.6425
2017-05-05,0.9103
1976-03-12,0.8366
1996-09-27,0.7805
2003-02-14,0.9265
1989-07-11,0.8944
1981-09-14,0.9308
2011-08-09,0.7032
1988-12-30,0.8492
1992-02-17,0.7787
2012-12-27,0.7562
1988-07-20,0.8874
2007-10-10,0.706
1979-06-29,0.6997
2001-03-07,1.0778
1981-06-25,0.9334
1992-03-16,
1990-12-31,
1994-09-05,0.7999
1991-07-29,0.8365
2006-03-01,0.8381
1979-03-21,0.7072
2011-09-22,0.7426
1999-05-27,0.9562
2010-10-21,0.7141
1979-09-13,0.689
1977-06-01,0.8261
1977-06-01,0.8261
1987-04-24,0.8532
1978-05-17,0.7864
2012-07-06,0.8125
2011-03-30,0.7094
1991-02-20,0.7163
1988-05-24,0.8148
1989-05-30,0.9581
1987-04-02,0.8704
2012-08-14,0.8115
1981-04-27,0.8499
1996-06-25,0.7852
1993-12-10,0.8711
1985-03-29,1.3871
1983-05-18,1.0845
1988-12-23,0.8512
1976-04-26,0.8471
1987-06-26,0.8715
1993-11-23,0.8797
1998-06-23,0.92
2011-01-14,0.7484
1991-10-25,0.8145
1985-09-23,1.2401
1984-02-03,1.2327
2013-09-20,0.7402
1982-09-17,
2016-03-29,0.8937
1989-09-15,0.9497
1975-04-10,0.7457
1980-11-24,0.7369
1982-04-19,0.9936
1984-05-31,1.2229
1991-02-19,0.7125
1982-04-02,0.9885
2002-09-30,1.0116
2014-10-21,0.7856
1993-03-30,0.8222
2006-09-12,0.7881
1997-04-22,0.8753
2003-01-28,0.9229
1987-02-25,0.8715
1993-10-01,0.841
2013-10-30,0.7262
1975-09-25,0.8174
1993-06-09,0.8215
1996-10-25,0.78
1988-11-11,0.8352
2015-03-06,0.9208
1996-10-24,0.7801
1983-11-09,1.1896
1989-03-17,0.8951
1992-08-20,0.6978
1986-02-26,1.0288
1993-04-30,0.7978
1995-01-04,0.8075
1987-10-29,0.827
1998-04-21,0.9151
1987-12-09,0.7976
1975-02-17,0.7361
1992-01-17,0.7688
1998-04-23,0.919
1977-11-11,0.8168
1985-09-05,1.295
1982-10-08,1.063
1979-11-05,0.6863
2004-05-05,0.8247
1998-03-20,0.9363
2011-01-10,0.7728
1977-06-08,0.8265
1983-02-21,1.0325
2003-06-24,0.8682
1996-05-16,0.7885
1986-12-09,0.9529
2014-03-28,0.7272
1997-12-23,0.9045
1987-10-27,0.8422
2014-06-11,0.7389
1983-05-27,1.1048
1991-12-13,
1990-08-02,0.7612
1997-09-24,0.9026
1989-11-14,0.8856
1983-08-30,1.1907
1996-08-15,0.7654
1980-03-04,0.6855
1979-09-03,0.6931
1979-09-26,0.6774
1997-08-29,0.9185
1984-08-20,1.2851
2006-07-20,0.7906
2007-03-22,0.7486
1978-11-06,0.7154
2017-08-15,0.8532
1996-03-21,0.765
1976-08-13,0.8529
2017-03-07,0.9452
1994-03-28,0.8563
1983-04-25,1.0751
1982-05-19,0.9573
2016-09-20,0.8956
2012-10-26,0.7733
2011-03-15,0.7159
2001-03-06,1.0749
1989-04-07,0.8926
2003-08-18,0.8961
1986-01-16,1.1306
1995-04-04,0.7435
2011-07-29,0.6957
2011-07-28,0.6993
1996-01-23,0.7676
1989-09-01,0.9368
1980-11-10,0.7323
2007-02-16,0.762
1988-08-18,0.9094
1975-09-04,0.7955
1981-03-16,0.8131
1994-10-19,0.773
1995-07-27,0.7304
1995-09-29,0.7483
1992-03-10,0.8006
1976-01-05,0.8048
1999-03-19,0.9152
1980-07-28,0.6708
1986-09-15,0.9628
2002-12-20,0.9738
1996-10-08,0.7811
1995-05-09,0.7304
1985-06-10,1.3934
2008-01-22,0.6842
2008-02-13,0.6866
1999-03-18,0.9101
1980-01-04,0.661
2010-12-10,0.7563
2004-03-23,0.8129
2008-05-21,0.6342
1978-08-31,0.7361
1986-10-21,
1976-09-08,0.8456
1975-03-18,0.7278
2015-04-01,0.9296
1994-09-30,0.7961
1991-08-09,0.8264
1980-05-06,0.6899
2011-04-27,0.683
1995-05-25,0.7464
1986-02-21,1.0603
1987-03-13,0.8833
1984-07-09,1.2715
2006-12-04,
1979-08-17,0.6955
2008-04-09,0.6338
2017-05-11,0.9202
2010-08-11,0.7752
2009-06-19,0.7181
2006-04-12,0.8258
2013-06-27,0.7691
1995-03-10,0.757
1997-06-24,0.8796
2014-02-17,0.7299
1985-07-01,1.3653
1980-08-04,0.6861
2004-11-26,0.7543
1986-11-19,
1999-06-28,0.9641
2014-05-22,0.7323
1992-09-15,0.7173
1977-09-07,0.8295
1991-01-18,0.7226
1983-04-21,1.081
1982-02-01,0.9441
2000-08-11,1.1052
1995-09-12,0.7679
1991-03-01,0.734
1988-09-01,0.903
2003-06-18,0.8553
1992-08-13,0.7021
1980-10-15,0.7022
2010-09-06,
2004-05-17,0.8335
1975-04-03,0.7375
2005-10-11,
1988-03-03,0.8128
2013-03-05,0.7677
2007-10-11,0.7023
2013-09-18,0.7492
1984-12-21,1.3913
1996-04-26,0.785
1998-04-22,0.9157
1984-06-15,1.2293
2011-05-17,0.7058
2000-10-31,1.1802
1977-10-13,0.8225
2006-05-08,
1981-11-18,0.9004
1981-02-24,0.8194
1996-05-24,0.7906
2002-08-08,1.0324
1983-12-16,1.2378
1976-12-31,0.8216
1978-05-16,0.7861
2013-07-01,0.7671
2011-08-17,0.6919
2007-11-09,0.6813
2007-02-12,0.7715
1986-08-18,0.9678
2013-02-11,0.7474
2016-07-22,0.9107
1975-11-19,0.8043
1996-12-17,0.7893
1997-06-03,0.8816
2008-07-29,0.6412
2008-05-29,0.6438
2000-12-28,1.0806
2003-11-07,0.8716
2015-07-27,0.9005
2001-07-20,1.1456
2012-04-18,0.7621
1989-01-25,0.8802
1985-08-05,1.2825
1985-10-15,1.2143
2015-12-04,0.9184
1997-08-14,0.9418
2015-02-27,0.8915
2001-07-26,1.1405
1992-12-02,0.7823
2015-01-14,0.8484
2017-08-21,0.8464
2009-01-05,0.7334
1994-09-15,0.796
2015-07-17,0.9212
2015-11-16,0.9331
2006-01-10,0.8286
1995-07-03,0.7311
1990-01-12,0.8059
1986-05-07,1.0236
1981-03-05,0.8289
2000-04-07,1.0433
1987-08-07,0.9019
1996-01-17,0.7607
1979-08-30,0.6926
1999-07-12,0.9864
2017-08-24,0.8471
2016-06-03,0.8827
1995-06-20,0.7384
2015-07-01,0.9002
2010-07-09,0.7916
1995-09-25,0.7509
1996-05-07,0.7819
1979-10-17,0.6886
1993-11-12,0.874
1976-02-13,0.8196
2002-02-08,1.1461
1980-11-20,0.7356
1986-09-05,0.9594
2008-06-18,0.6445
2012-08-31,0.7933
1994-09-27,0.7945
2003-02-19,0.931
1996-11-28,0.7831
1992-03-09,0.7979
2008-02-18,0.6825
1996-09-10,0.7749
2007-05-30,0.7446
2014-05-06,0.7177
2006-10-26,0.7893
1981-02-06,0.8212
1998-01-13,0.9298
1985-07-03,
1993-01-25,0.7859
1992-07-01,0.726
1983-05-24,1.0976
1998-02-10,
1991-12-06,0.758
2008-12-17,0.6981
1989-10-30,0.8781
2016-02-18,0.9009
1981-09-15,0.9203
1984-08-14,1.2862
1979-02-07,0.6985
1998-06-24,0.92
1987-03-10,0.8824
2008-01-03,0.6792
2004-04-22,0.8427
1976-03-25,0.8415
2015-02-19,0.878
1981-06-23,0.9197
2005-02-08,0.7831
1998-12-30,0.8547
1988-10-19,0.8696
1987-03-31,
1981-01-23,0.7781
1984-07-26,1.2739
2014-05-21,0.7319
1978-09-12,
2001-02-20,1.0999
2012-06-28,0.8048
2011-12-30,0.7729
2005-07-01,0.8355
2000-04-17,1.0474
2016-02-15,0.8973
1985-11-25,1.1707
1989-06-01,0.9452
2011-03-02,0.7205
2008-08-11,0.6667
1998-01-30,0.9339
1979-08-23,0.6945
1990-07-17,0.7837
1999-04-27,0.9392
2004-08-13,0.8095
1977-04-21,0.8292
1978-06-09,0.7717
2017-05-10,0.9199
1994-08-24,0.7943
1998-12-17,0.8512
2004-12-01,
1996-11-12,0.7688
1998-11-04,0.8534
1995-01-16,0.7943
2005-01-07,0.7663
1977-04-07,0.8321
2009-04-16,0.7581
2014-01-24,0.7307
1976-05-12,0.8447
1983-03-23,1.068
1989-09-14,0.9338
1977-01-06,
2005-08-08,0.8087
2016-03-01,0.9208
1987-05-26,0.8618
1991-10-25,0.8145
1988-03-02,0.8123
2007-09-24,0.7095
2012-03-29,0.7531
2013-10-03,0.734
2000-07-24,1.0717
1989-02-22,0.8773
1989-07-27,0.8895
1997-04-30,0.8847
2002-01-14,1.1179
1991-09-23,0.8001
2013-10-10,0.7396
1975-02-27,0.7225
2000-12-21,1.094
1983-11-03,
2012-06-21,0.7932
1998-01-14,0.9303
1988-09-06,0.8875
2005-02-09,0.7819
1990-10-25,0.72
1989-01-10,0.8734
2017-06-30,0.8769
1987-07-01,0.8718
1984-11-08,1.3185
2000-04-13,1.0468
2017-10-11,0.8442
1993-01-28,0.7952
1975-10-02,0.8086
1993-05-12,0.8064
2001-11-26,1.1373
1993-04-20,0.8054
1988-10-04,0.8938
2004-10-13,0.8152
1989-10-02,0.8951
2009-06-04,0.7049
2000-02-11,1.0147
2013-10-25,0.725
1976-03-22,0.8414
1983-03-23,1.068
1980-01-29,0.6676
1994-02-17,0.8827
1979-10-09,0.6898
1979-01-26,0.7023
1982-08-17,1.0522
1999-07-02,0.9787
2004-08-18,0.8133
2016-03-11,0.8961
1984-09-27,1.3552
1998-01-26,0.9136
2007-10-10,0.706
1992-01-21,0.7603
1985-07-16,1.2981
1984-10-18,1.3931
2001-08-07,1.1406
1978-09-22,0.7281
1975-05-06,0.7371
1991-03-20,0.7869
1997-11-04,0.8773
1996-07-03,0.7822
2000-06-01,1.0739
1998-07-08,0.9286
2001-03-16,1.1148
1986-12-08,0.9498
1992-05-12,0.7783
2001-12-03,1.1225
2000-02-22,0.993
1985-08-06,1.2926
1987-04-08,0.8759
1990-03-07,
1980-03-13,0.6973
2009-12-18,0.7006
1989-09-29,0.8938
2015-12-10,0.9144
2005-12-21,0.8465
1979-02-02,0.7131
1979-04-12,
2016-02-17,0.8984
2001-06-22,1.1707
1998-03-17,0.9265
1987-06-18,0.871
1993-11-09,0.8726
1996-06-19,0.7807
1998-05-07,0.9012
1983-10-06,1.1559
1979-07-17,0.6888
1997-07-11,0.9014
1977-04-15,
1984-11-16,
1980-04-14,0.7158
2017-08-21,0.8464
1999-11-05,0.9606
1977-04-14,
2003-02-17,0.9316
2003-11-20,0.839
2014-12-12,0.8024
1980-05-15,0.6899
2005-12-23,0.8425
1980-08-06,0.6806
2006-07-27,0.7853
2008-01-10,0.6786
1992-07-14,0.7139
2005-04-21,0.7629
2014-01-28,0.7319
2009-01-21,0.7769
2007-08-14,0.7369
2006-01-09,0.8282
1989-02-21,0.8793
1982-12-08,1.0499
1990-05-01,0.8003
1996-10-23,0.7806
1997-05-13,0.8674
1977-06-02,0.8254
1975-02-10,0.7441
2017-07-07,0.8778
2013-07-30,0.7547
1999-01-27,0.8692
1981-02-19,0.8264
2000-04-20,1.0644
1992-03-02,
2016-10-13,0.9066
2015-10-13,0.8793
1989-11-10,0.8875
1999-08-27,0.9565
1996-07-15,0.7802
1981-01-29,0.8012
2014-10-29,0.7836
2011-10-20,0.7301
1999-11-22,0.9684
1995-07-17,0.7365
2000-06-05,1.0591
2000-01-18,0.9892
1990-01-26,0.8108
1979-01-30,0.7052
1999-09-03,0.9432
1975-04-29,0.7406
1984-06-01,1.2073
1984-10-25,1.3515
2013-07-24,0.7555
1979-08-15,0.6952
2003-02-19,0.931
2013-06-17,
1976-05-21,0.8515
2008-09-10,
2001-12-31,1.1231
1992-03-18,0.7924
1978-01-06,0.7839
1988-03-09,0.7999
2013-08-28,0.7497
2008-06-27,0.6349
2002-07-25,0.9985
2014-05-16,0.7297
2011-09-12,0.7348
1997-06-06,0.8836
2015-01-13,0.8488
2008-11-13,0.7956
1995-11-14,0.7418
2005-10-12,0.8313
2001-11-26,1.1373
2011-02-08,0.7314
2007-11-22,0.6735
2007-02-12,0.7715
1994-09-27,0.7945
2012-10-11,0.7726
1999-01-19,
2009-07-23,0.7019
2008-07-23,0.6371
1980-06-09,0.6778
1993-10-25,0.8606
1975-11-04,0.7929
1976-02-18,0.8217
1995-04-24,0.7359
1986-12-18,0.9486
1981-01-27,0.7911
1984-12-06,1.3762
2005-01-21,0.7693
2012-08-17,0.8131
2010-04-27,0.7509
1979-07-16,0.6925
1994-03-17,0.8603
2009-02-12,0.7828
1986-09-12,0.9692
1982-09-24,1.0617
1979-01-15,0.7046
1996-03-05,0.7658
2014-09-11,0.7727
2014-09-10,0.7743
1997-10-31,0.8781
2014-11-03,0.801
2004-08-04,0.8295
1997-02-14,0.8613
2000-12-08,1.1261
1991-11-20,0.7711
1976-02-25,0.8246
1977-03-21,0.8327
2011-04-28,0.6746
2013-04-10,0.7642
2009-09-16,0.6809
2003-11-25,0.8477
1981-06-16,0.9164
1991-05-29,0.8107
1992-01-28,0.7668
2011-02-23,0.7265
1975-01-13,0.754
2001-01-24,1.0837
1983-05-11,1.0758
2015-01-30,0.8862
1981-12-17,0.9134
2011-11-23,0.7491
2000-09-06,1.1391
2016-03-11,0.8961
1993-07-13,0.8682
1990-07-09,0.7821
2014-09-19,0.7788
1996-10-10,0.783
1976-10-12,0.8334
1996-05-08,0.7806
1994-01-26,0.8907
1977-08-25,0.8281
1987-02-09,0.8717
1986-03-20,1.0363
1995-08-01,0.7265
2004-12-17,0.7544
1988-07-28,0.8903
1989-12-29,0.8148
2003-05-23,0.8485
1987-12-17,0.7796
1989-03-20,0.8951
1980-02-07,0.6677
1986-03-19,
1995-07-03,
2013-01-07,0.7635
1993-08-17,0.8689
1976-07-15,0.8531
1987-03-23,0.8682
1982-11-23,1.0867
1996-05-08,0.7806
2003-02-10,0.9284
2011-06-29,0.6946
2004-03-24,0.8185
1991-09-25,0.8062
2007-09-13,0.7204
2009-05-13,0.7351
2003-12-24,0.8028
2002-10-18,1.0291
2002-11-26,1.0073
2017-06-29,0.8753
2003-09-18,0.888
1982-08-09,1.0583
1994-12-30,0.8027
2000-06-05,1.0591
2017-02-22,0.948
2010-01-27,0.7122
1980-10-14,0.6988
1984-10-12,1.3871
1990-08-31,0.7512
1985-11-18,1.1961
2011-08-30,0.6928
1993-07-06,0.8535
1996-09-10,0.7749
2015-09-08,0.8945
1984-12-13,1.3854
2011-10-21,0.7196
1979-05-03,0.7161
1990-03-19,0.8039
1978-10-12,0.7036
1993-08-17,0.8689
1990-01-08,0.8031
1982-07-23,1.0105
1986-03-05,1.0291
1977-04-15,0.829
2012-06-13,0.7953
1977-05-04,0.824
2001-12-19,1.1133
1979-08-29,0.6949
1990-03-12,0.8162
2012-07-13,0.8167
1978-11-02,0.7054
1997-12-02,0.9045
2006-03-14,0.8321
1997-05-02,0.8835
2007-05-25,0.7432
2008-01-18,0.6837
2010-06-08,0.837
2007-11-28,0.6776
1980-04-29,0.6921
2014-05-23,0.7336
2009-03-10,0.7842
1984-11-19,1.3388
1982-06-28,1.0449
2009-02-23,0.7854
1976-09-08,0.8456
1996-08-22,0.7697
1988-05-19,0.8148
2008-10-07,0.7331
2009-06-24,0.7127
1984-04-04,1.1741
2016-02-23,0.9071
2005-12-14,0.8313
1979-07-16,0.6925
2012-05-18,0.786
2002-05-30,1.0667
1987-03-12,0.8861
1985-01-11,1.4072
1979-04-20,0.7178
2009-02-27,0.7874
2007-02-13,0.7684
2010-03-24,0.7492
1979-10-22,0.6892
1984-06-26,1.2495
1987-03-25,0.8706
2011-12-22,0.7653
1999-04-07,0.9263
1979-01-24,0.6994
1989-05-05,0.9029
1991-03-28,0.8161
2016-12-07,0.9288
1989-06-26,0.9331
1975-05-14,0.7287
2013-05-29,
2000-11-06,1.1612
2010-12-14,0.7471
1990-02-02,0.8096
2017-05-19,0.8932
1989-02-20,0.8803
1986-01-22,1.1196
2001-03-23,1.1198
2009-08-19,0.7034
2011-11-22,0.741
1978-03-21,0.7634
2015-01-02,0.8312
2001-08-03,1.1291
2002-05-15,1.1028
1982-11-12,1.0997
1984-09-24,1.3566
2000-12-04,1.1246
1980-02-11,0.6676
2003-07-23,0.8727
1985-10-04,
1984-01-26,1.2538
1989-06-26,0.9331
2001-12-12,1.1171
1977-07-18,0.8207
2012-12-04,0.7642
1987-02-11,0.8676
1993-08-23,
2017-10-23,0.8514
1986-01-02,1.1271
2002-07-18,0.9921
1989-05-18,0.9405
2017-06-30,0.8769
2010-04-08,0.7487
1998-04-01,0.9445
1983-01-11,1.011
1980-02-08,0.669
1980-01-18,0.663
1983-07-13,1.1424
2000-03-15,1.0318
1979-12-04,0.6659
1987-01-02,0.9084
1975-07-07,0.7486
1998-06-12,0.9215
2009-12-03,0.6628
1998-02-05,0.9139
1989-06-06,0.9449
2008-02-19,0.6782
2004-07-01,0.8226
2000-11-09,1.1641
2004-10-06,0.8128
1996-01-15,0.7524
1996-06-05,0.7854
1976-01-28,0.816
1989-08-03,0.8873
2000-10-06,1.1497
1995-11-13,0.7449
2009-12-14,0.6825
2000-11-23,1.1874
1990-10-19,0.7187
1980-08-14,0.6863
2010-04-16,0.7403
2002-01-10,1.1194
1997-11-11,0.8726
1985-04-04,1.4219
1980-02-29,
1993-12-23,0.8678
1994-05-17,0.8512
1981-09-09,0.9501
2007-01-08,0.7687
1976-04-06,0.842
2007-06-19,0.7458
2013-02-14,0.7495
2000-06-27,1.0604
2007-03-06,0.763
2016-02-29,0.9205
1996-03-28,
1993-06-10,0.8202
1998-05-19,0.9115
2002-06-19,1.0467
2010-02-08,0.7299
2017-01-06,0.9457
1990-08-01,0.7566
2011-12-21,0.7663
1978-11-09,0.7094
1980-11-06,
1988-02-22,0.8129
1976-04-08,0.8429
1999-08-31,0.9467
1987-06-29,0.8734
2014-07-16,0.7388
1975-07-22,0.774
1982-11-22,1.0806
1988-01-29,0.8041
1999-09-22,0.9522
2014-09-08,0.7723
1981-02-25,0.8164
2016-09-09,0.892
2009-05-01,0.7547
1989-07-31,0.8893
2009-08-10,0.7061
1996-08-05,0.7631
1999-10-29,0.9516
2014-02-21,0.7275
2005-08-22,0.8176
1983-03-28,1.0731
1998-02-03,0.9292
2003-08-13,0.8851
1981-07-22,0.9542
2001-10-02,1.0915
2002-12-02,1.006
2009-12-11,0.6839
2006-09-07,0.7854
1978-10-02,0.7212
1983-12-14,1.2328
1980-09-05,
1989-10-17,0.8874
1999-12-06,0.9783
1992-11-12,0.7837
2006-01-12,0.8308
2016-08-19,0.8829
2003-03-13,0.9186
2009-01-07,0.7327
1992-03-06,0.802
1981-05-14,0.9018
2016-11-18,0.9457
1997-03-17,0.8657
1980-05-13,0.6911
2012-11-21,0.7802
1983-07-04,1.1297
1995-11-16,0.7396
2016-01-12,0.924
1999-02-15,0.8901
2014-05-02,0.7213
2011-03-01,0.7231
1987-02-26,0.8677
1979-10-02,0.673
2008-02-08,0.6898
1980-06-12,0.6787
2003-05-15,0.8722
1977-10-14,0.8208
1983-04-14,1.0768
1983-10-13,1.1636
1999-06-28,
2008-11-24,0.7795
2013-02-05,0.7392
1992-06-17,0.7544
1997-06-10,0.8781
1982-05-20,0.958
1990-03-26,0.8181
1982-01-29,
1988-12-02,0.8304
1994-07-13,0.7889
2007-09-20,0.7099
1990-09-14,0.7453
1987-01-30,0.8718
1983-02-18,1.0354
2004-04-16,0.831
1981-12-30,0.9105
2015-10-06,0.8879
2000-11-01,1.1662
1995-03-14,0.7562
1986-03-26,1.0711
2007-08-15,0.7424
1987-09-08,
2015-11-05,0.9204
1998-10-22,0.8376
2002-09-30,1.0116
1987-05-26,0.8618
2010-01-25,0.7064
1992-07-29,0.7106
1983-02-09,1.045
2008-08-05,0.6457
1987-08-21,0.8672
1975-07-24,0.7821
1986-12-04,0.9331
1995-07-25,0.7345
1992-10-01,
1982-04-13,0.9943
1991-11-28,0.7779
2005-06-28,0.8277
2004-06-09,0.8269
2003-10-08,0.8468
1986-04-25,1.0123
1985-06-26,1.3695
1997-02-27,0.864
1991-08-23,
1992-03-09,0.7979
1991-07-25,0.8376
2015-08-17,0.9029
2016-07-05,0.9005
1992-10-21,0.747
2005-04-19,0.7671
1976-03-11,0.8358
1980-08-28,0.6891
1986-09-08,0.9707
2017-08-11,0.848
2001-02-05,1.0636
2011-09-16,0.7254
2005-12-06,0.8491
2000-06-15,1.0499
2009-04-30,0.7547
1989-02-21,0.8793
2006-05-11,0.78
2014-08-01,0.7446
1982-04-01,0.9891
1991-11-27,0.7771
2015-10-14,0.8744
2003-08-01,0.8886
2014-03-31,0.7255
1984-06-19,1.2364
1980-01-15,0.6646
1987-08-06,0.897
2007-02-26,0.7592
1981-05-07,0.8837
2013-12-20,0.7315
1977-05-02,0.8255
1977-04-22,
1977-11-28,0.8081
2009-10-12,0.6752
1988-08-11,0.9117
1978-06-21,0.7668
1976-09-02,0.8463
2002-07-12,1.0108
2008-08-13,
1992-05-19,0.7615
1999-04-22,0.9438
1990-11-23,0.7115
2017-07-11,0.8757
1985-03-01,1.5016
2016-06-23,0.8811
1985-12-11,1.1649
1979-07-05,0.6947
1991-06-06,0.8351
2013-07-05,0.7791
1997-09-30,
1993-11-25,0.8797
1988-07-18,0.9011
1992-06-11,0.7568
2006-03-27,0.8313
2004-08-25,0.8267
1978-08-24,0.7399
2014-05-19,0.729
1998-08-19,0.9198
1988-07-25,0.8812
1997-09-10,0.9181
2004-08-31,0.8228
1979-03-02,0.7047
2007-10-30,0.6933
1989-02-16,0.8795
1983-08-22,1.1662
2008-08-29,0.6793
2010-06-21,0.8078
1975-05-02,0.7405
1995-02-14,0.7879
1984-03-30,1.165
1976-05-10,0.8398
1995-08-10,0.7446
1975-02-13,0.7383
1997-08-26,0.918
2004-04-01,0.8083
1980-04-08,0.7437
1992-03-27,0.7892
2003-06-23,0.8676
2011-01-26,0.7303
2009-11-02,0.6749
1983-06-29,1.1238
2006-01-12,0.8308
2012-05-22,0.7838
1996-06-26,0.7836
1995-10-26,0.7409
1993-05-20,0.8102
2010-03-31,0.739
1988-05-13,0.8072
1989-11-27,0.8585
1998-07-22,0.9148
1991-08-14,0.8314
1992-01-08,0.7298
1980-10-24,0.716
1985-05-23,1.3903
2016-06-13,0.885
1982-04-21,0.9869
1990-12-24,0.7381
1977-09-28,0.8332
1994-11-01,0.7726
